ts,price_close,price_mean,volume,ask_close,bid_close
1782866880,0.9800,0.9792,2497.72,0.9900,0.9800
1782866940,0.9800,0.9894,4358.04,0.9900,0.9800
1782867000,0.9900,0.9899,31660.68,1.0000,0.9900
1782867060,0.9900,0.9900,8921.41,1.0000,0.9900
1782867120,0.9900,0.9900,193.04,1.0000,0.9900
1782867180,0.9900,0.9900,489.09,1.0000,0.9900
1782867240,0.9900,0.9900,2071.93,1.0000,0.9900
1782867300,0.9900,0.9900,29577.54,1.0000,0.9900
1782867360,0.9900,0.9900,1052.98,1.0000,0.9900
1782867420,0.9900,0.9900,1182.31,1.0000,0.9900
1782867480,0.9900,0.9900,797.82,1.0000,0.9900
1782867540,0.9900,0.9900,564.88,1.0000,0.9900
1782867600,0.9900,0.9900,357.51,1.0000,0.9900
1782867660,0.9900,0.9900,170.03,1.0000,0.9900
1782867720,0.9900,0.9900,166.59,1.0000,0.9900
1782867780,0.9900,0.9900,30.27,1.0000,0.9900
1782867840,0.9900,0.9900,196.56,1.0000,0.9900
1782867900,0.9900,0.9900,363.10,1.0000,0.9900
1782867960,0.9900,0.9900,27237.92,1.0000,0.9900
1782868020,0.9900,0.9900,8552.06,1.0000,0.9900
1782868080,0.9900,0.9900,26.55,1.0000,0.9900
1782868140,0.9900,0.9900,845.39,1.0000,0.9900
1782868200,0.9900,0.9900,164.93,1.0000,0.9900
1782868260,0.9900,0.9900,5060.04,1.0000,0.9900
1782868320,0.9900,0.9900,77.83,1.0000,0.9900
1782868380,0.9900,0.9900,990.79,1.0000,0.9900
1782868440,0.9900,0.9900,307.45,1.0000,0.9900
1782868500,0.9900,0.9900,69.88,1.0000,0.9900
1782868560,0.9900,0.9900,37.09,1.0000,0.9900
1782868620,0.9900,0.9900,339.53,1.0000,0.9900
1782868680,0.9900,0.9900,147.71,1.0000,0.9900
1782868740,0.9900,0.9900,263.21,1.0000,0.9900
1782868800,0.9900,0.9900,100.37,1.0000,0.9900
1782868860,0.9900,0.9900,154.61,1.0000,0.9900
1782868920,0.9900,0.9900,15.38,1.0000,0.9900
1782868980,0.9900,0.9900,143.41,1.0000,0.9900
